zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
59011,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59072,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59412,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59055,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59520,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59077,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59085,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59446,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59535,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59546,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59418,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59073,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
59084,21513,"Fergus Electric Coop, Inc",MT,Bundled,Cooperative,0.097689958,0.145660036,0.155391865
86426,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86411,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86046,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86429,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86442,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86440,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86437,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86404,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86409,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86322,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86434,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86436,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
85360,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86401,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86446,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
86427,21538,"Mohave Electric Cooperative, I",AZ,Bundled,Cooperative,0.093615985,0.070417091,0.103005297
70454,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70450,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70437,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70449,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70455,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70448,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70458,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70460,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70438,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70068,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70426,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70052,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70466,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70452,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70420,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70422,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70471,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70456,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70421,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70427,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70435,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70446,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70442,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70431,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70403,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70445,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70444,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70401,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70443,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70462,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70461,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70447,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70433,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70084,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70051,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70463,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70464,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70467,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70470,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
70429,21567,"Washington-St Tammany E C, Inc",LA,Bundled,Cooperative,0.088067777,0.115494186,0.091317424
28269,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27262,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27292,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27013,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28624,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27042,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27320,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27055,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27025,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27045,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27295,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27360,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28601,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28673,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27299,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28645,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28650,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27409,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28681,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28115,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27016,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27021,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27006,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27020,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28078,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27027,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28625,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28144,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28678,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28659,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27370,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28034,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28634,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28654,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27371,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27205,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28147,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28677,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28027,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28081,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28037,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28117,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27107,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28166,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27019,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27051,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27265,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28006,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28606,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27014,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28609,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28164,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28009,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27023,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28613,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27009,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27235,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28146,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28137,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27127,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28636,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27054,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27048,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27022,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28630,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28610,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28120,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27310,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28001,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27012,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27358,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28127,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28682,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28031,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28689,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27028,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28660,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28080,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27046,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28214,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28092,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27357,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27284,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28216,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27043,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27239,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28125,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27052,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28036,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28699,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27498,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27351,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28035,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27111,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28123,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28688,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27285,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27373,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27374,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
28010,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
27293,21632,EnergyUnited Elec Member Corp,NC,Bundled,Cooperative,0.097942253,0.057702792,0.114377977
88213,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88125,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88118,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88201,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88123,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88132,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88114,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88135,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88116,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88101,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88113,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88119,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88130,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88126,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88267,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88115,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
88122,22690,Roosevelt County Elec Coop Inc,NM,Bundled,Cooperative,0.130951035,0.102308184,0.094444769
83318,22814,Raft Rural Elec Coop Inc,ID,Bundled,Cooperative,0.054676482,0.052184274,0.089589075
83311,22814,Raft Rural Elec Coop Inc,ID,Bundled,Cooperative,0.054676482,0.052184274,0.089589075
83323,22814,Raft Rural Elec Coop Inc,ID,Bundled,Cooperative,0.054676482,0.052184274,0.089589075
83346,22814,Raft Rural Elec Coop Inc,ID,Bundled,Cooperative,0.054676482,0.052184274,0.089589075
83342,22814,Raft Rural Elec Coop Inc,ID,Bundled,Cooperative,0.054676482,0.052184274,0.089589075
83312,22814,Raft Rural Elec Coop Inc,ID,Bundled,Cooperative,0.054676482,0.052184274,0.089589075
89830,22814,Raft Rural Elec Coop Inc,NV,Bundled,Cooperative,0.066378546,0.051379852,0.098765432
89825,22814,Raft Rural Elec Coop Inc,NV,Bundled,Cooperative,0.066378546,0.051379852,0.098765432
84329,22814,Raft Rural Elec Coop Inc,UT,Bundled,Cooperative,0.070894053,0.051323741,0.098283262
84313,22814,Raft Rural Elec Coop Inc,UT,Bundled,Cooperative,0.070894053,0.051323741,0.098283262
38737,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38901,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39772,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38944,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39767,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38759,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38746,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38950,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38754,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38751,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38959,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38921,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38941,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38930,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38726,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38952,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38701,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38929,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39192,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38925,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38748,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38762,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38771,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38753,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38947,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38732,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39747,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38940,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38920,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38761,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39063,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38740,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38756,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39038,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38917,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38954,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38774,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38769,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38736,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38924,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39176,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38773,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38967,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39745,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38730,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39169,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38943,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38778,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38703,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38725,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39095,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38923,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38928,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
39744,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38945,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
38781,22815,Delta Electric Power Assn,MS,Bundled,Cooperative,0.140986044,0.121615825,0.123141028
47177,22822,Clark County Rural E M C - (IN),IN,Bundled,Cooperative,0.101494377,0.096853438,0.1292831
47172,22822,Clark County Rural E M C - (IN),IN,Bundled,Cooperative,0.101494377,0.096853438,0.1292831
47143,22822,Clark County Rural E M C - (IN),IN,Bundled,Cooperative,0.101494377,0.096853438,0.1292831
47111,22822,Clark County Rural E M C - (IN),IN,Bundled,Cooperative,0.101494377,0.096853438,0.1292831
47119,22822,Clark County Rural E M C - (IN),IN,Bundled,Cooperative,0.101494377,0.096853438,0.1292831
47130,22822,Clark County Rural E M C - (IN),IN,Bundled,Cooperative,0.101494377,0.096853438,0.1292831
47162,22822,Clark County Rural E M C - (IN),IN,Bundled,Cooperative,0.101494377,0.096853438,0.1292831
47170,22822,Clark County Rural E M C - (IN),IN,Bundled,Cooperative,0.101494377,0.096853438,0.1292831
